"id_auto";"SANDRE";"auteur_apa";"cd_apa"
206047;"10520";"REF_OMNIDIA";"BPAL"
206049;"10552";"REF_OMNIDIA";"ABRT"
206051;"10585";"REF_OMNIDIA";"ADHE"
206093;"10592";"REF_OMNIDIA";"ADNM"
206095;"10595";"REF_OMNIDIA";"ADPI"
206099;"10632";"REF_OMNIDIA";"DCOS"
206101;"10638";"REF_OMNIDIA";"DBOM"
206103;"10828";"REF_OMNIDIA";"AGLA"
206146;"11102";"REF_OMNIDIA";"ANMI"
206148;"11099";"REF_OMNIDIA";"ANMA"
206182;"12131";"REF_OMNIDIA";"ETET"
206187;"9047";"REF_OMNIDIA";"NISU"
206193;"8558";"REF_OMNIDIA";"ADLI"
206196;"8538";"REF_OMNIDIA";"STNV"
206199;"8520";"REF_OMNIDIA";"SOCR"
206202;"8394";"REF_OMNIDIA";"PRST"
206205;"8146";"REF_OMNIDIA";"NSMP"
206210;"7489";"REF_OMNIDIA";"EZSA"
206213;"7452";"REF_OMNIDIA";"EORN"
206222;"7255";"REF_OMNIDIA";"CSRE"
206225;"7251";"REF_OMNIDIA";"CENO"
206228;"7108";"REF_OMNIDIA";"ALIB"
206234;"9974";"REF_OMNIDIA";"FITU"
206237;"9852";"REF_OMNIDIA";"ADLF"
206257;"18291";"REF_OMNIDIA";"SELT"
206259;"16881";"REF_OMNIDIA";"NZSB"
206279;"11107";"REF_OMNIDIA";"ANSS"
206289;"11202";"REF_OMNIDIA";"ASPK"
206292;"20044";"REF_OMNIDIA";"BPAX"
206336;"32463";"REF_OMNIDIA";"KCLE"
206392;"33829";"REF_OMNIDIA";"ADMO"
206526;"6683";"REF_OMNIDIA";"FINT"
206538;"6733";"REF_OMNIDIA";"HARC"
206601;"8739";"REF_OMNIDIA";"SAST"
206614;"12594";"REF_OMNIDIA";"EARB"
206642;"8940";"REF_OMNIDIA";"NIVS"
206768;"7525";"REF_OMNIDIA";"EHEX"
206803;"6751";"REF_OMNIDIA";"PSBR"
206830;"29089";"REF_OMNIDIA";"SAAP"
206852;"6974";"REF_OMNIDIA";"ALCU"
206861;"6917";"REF_OMNIDIA";"AGHY"
206864;"6916";"REF_OMNIDIA";"AGEL"
206869;"6915";"REF_OMNIDIA";"AGIN"
206887;"30082";"REF_OMNIDIA";"EDIA"
206940;"8592";"REF_OMNIDIA";"CROT"
207121;"32665";"REF_OMNIDIA";"FMIT"
207178;"33288";"REF_OMNIDIA";"NLSL"
207256;"34802";"REF_OMNIDIA";"FAPO"
207260;"34841";"REF_OMNIDIA";"NSFI"
207261;"34849";"REF_OMNIDIA";"TSAL"
207263;"34851";"REF_OMNIDIA";"PACB"
207265;"34911";"REF_OMNIDIA";"NLIG"
207496;"35852";"REF_OMNIDIA";"ADFX"
207498;"35872";"REF_OMNIDIA";"ACCI"
207525;"36018";"REF_OMNIDIA";"AGLY"
207527;"36028";"REF_OMNIDIA";"NGNO"
207539;"36103";"REF_OMNIDIA";"HALA"
207589;"36312";"REF_OMNIDIA";"CHAA"
207600;"36375";"REF_OMNIDIA";"APCH"
207602;"36377";"REF_OMNIDIA";"APDD"
207604;"36379";"REF_OMNIDIA";"APHM"
207606;"36392";"REF_OMNIDIA";"ASCF"
207608;"36421";"REF_OMNIDIA";"AUIN"
207620;"36478";"REF_OMNIDIA";"CBPY"
207626;"36489";"REF_OMNIDIA";"CCAU"
207636;"36555";"REF_OMNIDIA";"CMGT"
207638;"36572";"REF_OMNIDIA";"COCY"
207640;"36625";"REF_OMNIDIA";"CSPN"
207642;"36725";"REF_OMNIDIA";"EIPS"
207654;"37005";"REF_OMNIDIA";"GVRD"
207660;"37109";"REF_OMNIDIA";"MARH"
207662;"37118";"REF_OMNIDIA";"MDPS"
207664;"37127";"REF_OMNIDIA";"MOPA"
207666;"37128";"REF_OMNIDIA";"MPUL"
207668;"37138";"REF_OMNIDIA";"MTAU"
207670;"37140";"REF_OMNIDIA";"MTNU"
207674;"37317";"REF_OMNIDIA";"NXSP"
207680;"37378";"REF_OMNIDIA";"PDCO"
207684;"37452";"REF_OMNIDIA";"POSP"
207739;"37878";"REF_OMNIDIA";"ULIN"
207744;"37942";"REF_OMNIDIA";"NTTH"
207746;"37961";"REF_OMNIDIA";"LICN"
207756;"38018";"REF_OMNIDIA";"CCNT"
207828;"38416";"REF_OMNIDIA";"HGLA"
207830;"38479";"REF_OMNIDIA";"LCLE"
208060;"38895";"REF_OMNIDIA";"PKOR"
208097;"39331";"REF_OMNIDIA";"CSUL"
208099;"39339";"REF_OMNIDIA";"MAHU"
208101;"39341";"REF_OMNIDIA";"COSB"
208103;"39342";"REF_OMNIDIA";"CVAI"
208596;"40019";"REF_OMNIDIA";"CANP"
208604;"40729";"REF_OMNIDIA";"CMLM"
208607;"40776";"REF_OMNIDIA";"CRTH"
208608;"40780";"REF_OMNIDIA";"CRNA"
208613;"40791";"REF_OMNIDIA";"AISM"
208623;"40809";"REF_OMNIDIA";"APCY"
208624;"40986";"REF_OMNIDIA";"LARM"
208625;"40987";"REF_OMNIDIA";"LIND"
208627;"40989";"REF_OMNIDIA";"CAUH"
208628;"40990";"REF_OMNIDIA";"CLTI"
208630;"40992";"REF_OMNIDIA";"LBAV"
208632;"40994";"REF_OMNIDIA";"LDVA"
208634;"40996";"REF_OMNIDIA";"LORN"
208636;"40998";"REF_OMNIDIA";"CCAI"
208637;"40999";"REF_OMNIDIA";"CRAV"
208639;"41001";"REF_OMNIDIA";"CCBS"
208640;"41002";"REF_OMNIDIA";"CGBR"
208641;"41003";"REF_OMNIDIA";"CGRI"
208642;"41004";"REF_OMNIDIA";"CCIO"
208643;"41005";"REF_OMNIDIA";"CCCI"
208645;"41007";"REF_OMNIDIA";"CRDC"
208648;"41010";"REF_OMNIDIA";"CRAE"
208650;"41012";"REF_OMNIDIA";"CCFA"
208654;"41016";"REF_OMNIDIA";"CCFE"
208656;"41018";"REF_OMNIDIA";"CCHG"
208657;"41019";"REF_OMNIDIA";"LCHT"
208659;"41021";"REF_OMNIDIA";"LLEM"
208661;"41023";"REF_OMNIDIA";"LDCO"
208663;"41025";"REF_OMNIDIA";"CCPE"
208665;"41027";"REF_OMNIDIA";"CCPN"
208667;"41029";"REF_OMNIDIA";"CCSA"
208669;"41031";"REF_OMNIDIA";"LRAD"
208672;"41033";"REF_OMNIDIA";"LRLU"
208674;"41035";"REF_OMNIDIA";"CCSD"
208675;"41036";"REF_OMNIDIA";"CRSB"
208678;"41039";"REF_OMNIDIA";"LRTE"
208680;"41041";"REF_OMNIDIA";"CCWE"
208683;"41044";"REF_OMNIDIA";"CDAY"
208684;"41045";"REF_OMNIDIA";"CDMY"
208685;"41046";"REF_OMNIDIA";"CDRU"
208688;"41049";"REF_OMNIDIA";"CEHA"
208693;"41055";"REF_OMNIDIA";"PLGO"
208694;"41056";"REF_OMNIDIA";"NEHK"
208695;"41057";"REF_OMNIDIA";"CETU"
208697;"41059";"REF_OMNIDIA";"CFAA"
208700;"41062";"REF_OMNIDIA";"CGAT"
208701;"41063";"REF_OMNIDIA";"LGCA"
208705;"41067";"REF_OMNIDIA";"CGID"
208708;"41070";"REF_OMNIDIA";"SMRE"
208709;"41071";"REF_OMNIDIA";"CHDM"
208711;"41073";"REF_OMNIDIA";"CHLC"
209116;"41294";"REF_OMNIDIA";"CTCT"
209128;"41308";"REF_OMNIDIA";"CFRU"
209129;"41309";"REF_OMNIDIA";"CGAB"
209130;"41310";"REF_OMNIDIA";"CHIZ"
209132;"41312";"REF_OMNIDIA";"CHVH"
209133;"41313";"REF_OMNIDIA";"CLCM"
209134;"41314";"REF_OMNIDIA";"CMGA"
209135;"41315";"REF_OMNIDIA";"COJU"
209136;"41316";"REF_OMNIDIA";"CPAC"
209137;"41317";"REF_OMNIDIA";"CPAD"
209138;"41318";"REF_OMNIDIA";"CPHY"
209139;"41319";"REF_OMNIDIA";"CPNF"
209140;"41320";"REF_OMNIDIA";"CPRV"
209141;"41321";"REF_OMNIDIA";"CPTM"
209142;"41322";"REF_OMNIDIA";"CRAH"
209143;"41323";"REF_OMNIDIA";"CSCS"
209144;"41324";"REF_OMNIDIA";"CSNP"
209145;"41325";"REF_OMNIDIA";"CTTU"
209146;"41326";"REF_OMNIDIA";"CUDA"
209147;"41327";"REF_OMNIDIA";"CWEI"
209148;"41328";"REF_OMNIDIA";"CYWI"
209149;"41329";"REF_OMNIDIA";"DHOE"
209150;"41330";"REF_OMNIDIA";"DINS"
209151;"41331";"REF_OMNIDIA";"DJAM"
209152;"41332";"REF_OMNIDIA";"DJAN"
209153;"41333";"REF_OMNIDIA";"DMEI"
209154;"41334";"REF_OMNIDIA";"DSTM"
209155;"41335";"REF_OMNIDIA";"ECAD"
209156;"41336";"REF_OMNIDIA";"ECAP"
209157;"41337";"REF_OMNIDIA";"EDOC"
209158;"41338";"REF_OMNIDIA";"EGLE"
209159;"41339";"REF_OMNIDIA";"EIMA"
209160;"41340";"REF_OMNIDIA";"EINE"
209161;"41341";"REF_OMNIDIA";"EKEM"
209162;"41342";"REF_OMNIDIA";"ELCR"
209163;"41343";"REF_OMNIDIA";"ELNS"
209164;"41344";"REF_OMNIDIA";"EMNZ"
209165;"41345";"REF_OMNIDIA";"EMTF"
209166;"41346";"REF_OMNIDIA";"EPGI"
209167;"41347";"REF_OMNIDIA";"EPIC"
209168;"41348";"REF_OMNIDIA";"EPUV"
209169;"41349";"REF_OMNIDIA";"ERAH"
209170;"41350";"REF_OMNIDIA";"ESQM"
209171;"41351";"REF_OMNIDIA";"ESTP"
209172;"41352";"REF_OMNIDIA";"EXBR"
209173;"41353";"REF_OMNIDIA";"EXCR"
209174;"41354";"REF_OMNIDIA";"FCAD"
209175;"41355";"REF_OMNIDIA";"FEMM"
209176;"41356";"REF_OMNIDIA";"FMIV"
209178;"41357";"REF_OMNIDIA";"FRGU"
209179;"41358";"REF_OMNIDIA";"GCAD"
209180;"41359";"REF_OMNIDIA";"GCTO"
209181;"41360";"REF_OMNIDIA";"GDGR"
209182;"41361";"REF_OMNIDIA";"GDOO"
209183;"41362";"REF_OMNIDIA";"GGAY"
209184;"41363";"REF_OMNIDIA";"GIPF"
209185;"41364";"REF_OMNIDIA";"GITD"
209186;"41365";"REF_OMNIDIA";"GKOL"
209187;"41366";"REF_OMNIDIA";"GMCP"
209188;"41367";"REF_OMNIDIA";"GMEZ"
209189;"41368";"REF_OMNIDIA";"GMLA"
209190;"41369";"REF_OMNIDIA";"GMLC"
209191;"41370";"REF_OMNIDIA";"GPCA"
209192;"41371";"REF_OMNIDIA";"GPCM"
209193;"41372";"REF_OMNIDIA";"GPDS"
209194;"41373";"REF_OMNIDIA";"GPYD"
209195;"41374";"REF_OMNIDIA";"GRBU"
209196;"41375";"REF_OMNIDIA";"GSAV"
209197;"41376";"REF_OMNIDIA";"GSBM"
209198;"41377";"REF_OMNIDIA";"GSGN"
209199;"41378";"REF_OMNIDIA";"GSSG"
209200;"41379";"REF_OMNIDIA";"GTCO"
209201;"41380";"REF_OMNIDIA";"GXIA"
209202;"41381";"REF_OMNIDIA";"GXIG"
209203;"41382";"REF_OMNIDIA";"GYHA"
209204;"41383";"REF_OMNIDIA";"GYPV"
209205;"41384";"REF_OMNIDIA";"GYRT"
209206;"41385";"REF_OMNIDIA";"HAHE"
209207;"41386";"REF_OMNIDIA";"HAMR"
209208;"41387";"REF_OMNIDIA";"HATT"
209209;"41388";"REF_OMNIDIA";"HAVU"
209210;"41389";"REF_OMNIDIA";"HCEJ"
209211;"41390";"REF_OMNIDIA";"HCLE"
209212;"41391";"REF_OMNIDIA";"HDEC"
209213;"41392";"REF_OMNIDIA";"HFER"
209214;"41393";"REF_OMNIDIA";"HHEZ"
209215;"41394";"REF_OMNIDIA";"HKEI"
209216;"41395";"REF_OMNIDIA";"HMET"
209217;"41396";"REF_OMNIDIA";"HPBA"
209218;"41397";"REF_OMNIDIA";"HPER"
209219;"41398";"REF_OMNIDIA";"HPRA"
209220;"41399";"REF_OMNIDIA";"HSBU"
209221;"41400";"REF_OMNIDIA";"HSCE"
209222;"41401";"REF_OMNIDIA";"HSFO"
209223;"41402";"REF_OMNIDIA";"HSGM"
209224;"41403";"REF_OMNIDIA";"HSNS"
209225;"41404";"REF_OMNIDIA";"HVOI"
209226;"41405";"REF_OMNIDIA";"HVOJ"
209227;"41406";"REF_OMNIDIA";"HYIL"
209228;"41407";"REF_OMNIDIA";"LEXC"
209229;"41408";"REF_OMNIDIA";"LIAR"
209230;"41409";"REF_OMNIDIA";"LKOH"
209231;"41410";"REF_OMNIDIA";"LLYN"
209232;"41411";"REF_OMNIDIA";"LMAC"
209233;"41412";"REF_OMNIDIA";"LPIS"
209234;"41413";"REF_OMNIDIA";"MANO"
209235;"41414";"REF_OMNIDIA";"MASI"
209236;"41415";"REF_OMNIDIA";"MAVE"
209237;"41416";"REF_OMNIDIA";"MDJA"
209238;"41417";"REF_OMNIDIA";"MLNO"
209239;"41418";"REF_OMNIDIA";"MSEY"
209240;"41419";"REF_OMNIDIA";"NCDS"
209241;"41420";"REF_OMNIDIA";"NCNE"
209242;"41421";"REF_OMNIDIA";"NCTD"
209243;"41422";"REF_OMNIDIA";"NCVT"
209244;"41423";"REF_OMNIDIA";"NEFS"
209245;"41424";"REF_OMNIDIA";"NEJO"
209246;"41425";"REF_OMNIDIA";"NFDR"
209247;"41426";"REF_OMNIDIA";"NFGS"
209248;"41427";"REF_OMNIDIA";"NFHZ"
209249;"41428";"REF_OMNIDIA";"NGOG"
209250;"41429";"REF_OMNIDIA";"NHAK"
209251;"41430";"REF_OMNIDIA";"NIFA"
209252;"41431";"REF_OMNIDIA";"NIML"
209253;"41432";"REF_OMNIDIA";"NJKA"
209254;"41433";"REF_OMNIDIA";"NLUM"
209255;"41434";"REF_OMNIDIA";"NNIK"
209256;"41435";"REF_OMNIDIA";"NPAH"
209257;"41436";"REF_OMNIDIA";"NPVI"
209258;"41437";"REF_OMNIDIA";"NQSO"
209259;"41438";"REF_OMNIDIA";"NSHZ"
209260;"41439";"REF_OMNIDIA";"NSIK"
209261;"41440";"REF_OMNIDIA";"NSUG"
209262;"41441";"REF_OMNIDIA";"NSWA"
209263;"41442";"REF_OMNIDIA";"NTGP"
209264;"41443";"REF_OMNIDIA";"NTMO"
209265;"41444";"REF_OMNIDIA";"NUAB"
209266;"41445";"REF_OMNIDIA";"NUDI"
209267;"41446";"REF_OMNIDIA";"NUKO"
209268;"41447";"REF_OMNIDIA";"NUME"
209269;"41448";"REF_OMNIDIA";"NUPU"
209270;"41449";"REF_OMNIDIA";"NUTO"
209271;"41450";"REF_OMNIDIA";"NWSE"
209273;"41451";"REF_OMNIDIA";"NWSG"
209275;"41453";"REF_OMNIDIA";"NXYU"
209276;"41454";"REF_OMNIDIA";"NYSD"
209278;"41456";"REF_OMNIDIA";"NZCH"
209279;"41457";"REF_OMNIDIA";"NZGO"
209280;"41458";"REF_OMNIDIA";"NZHA"
209282;"41460";"REF_OMNIDIA";"NZIL"
209283;"41461";"REF_OMNIDIA";"NZML"
209284;"41462";"REF_OMNIDIA";"NZRH"
209285;"41463";"REF_OMNIDIA";"OROT"
209286;"41464";"REF_OMNIDIA";"OSOC"
209287;"41465";"REF_OMNIDIA";"OTAB"
209289;"41466";"REF_OMNIDIA";"PAMR"
209291;"41467";"REF_OMNIDIA";"PAPF"
209292;"41468";"REF_OMNIDIA";"PCFT"
209293;"41469";"REF_OMNIDIA";"PCOG"
209294;"41470";"REF_OMNIDIA";"PDAW"
209295;"41471";"REF_OMNIDIA";"PDOG"
209296;"41472";"REF_OMNIDIA";"PEDK"
209297;"41473";"REF_OMNIDIA";"PGUY"
209298;"41474";"REF_OMNIDIA";"PIBO"
209299;"41475";"REF_OMNIDIA";"PIPA"
209300;"41476";"REF_OMNIDIA";"PIPE"
209301;"41477";"REF_OMNIDIA";"PISD"
209302;"41478";"REF_OMNIDIA";"PKLB"
209303;"41479";"REF_OMNIDIA";"PKOD"
209304;"41480";"REF_OMNIDIA";"PLKR"
209305;"41481";"REF_OMNIDIA";"PLNB"
209306;"41482";"REF_OMNIDIA";"PMLS"
209307;"41483";"REF_OMNIDIA";"PNEN"
209308;"41484";"REF_OMNIDIA";"POBD"
209309;"41485";"REF_OMNIDIA";"POPU"
209310;"41486";"REF_OMNIDIA";"PPBF"
209311;"41487";"REF_OMNIDIA";"PRAH"
209312;"41488";"REF_OMNIDIA";"PSLE"
209313;"41489";"REF_OMNIDIA";"PTLO"
209314;"41490";"REF_OMNIDIA";"RPAG"
209315;"41491";"REF_OMNIDIA";"SADO"
209316;"41492";"REF_OMNIDIA";"SAVN"
209317;"41493";"REF_OMNIDIA";"SCUN"
209318;"41494";"REF_OMNIDIA";"SDEP"
209319;"41495";"REF_OMNIDIA";"SDTG"
209320;"41496";"REF_OMNIDIA";"SING"
209321;"41497";"REF_OMNIDIA";"SKIG"
209322;"41498";"REF_OMNIDIA";"SOKA"
209323;"41499";"REF_OMNIDIA";"SPAO"
209324;"41500";"REF_OMNIDIA";"SRAH"
209325;"41501";"REF_OMNIDIA";"SSNO"
209326;"41502";"REF_OMNIDIA";"TDEN"
209327;"41503";"REF_OMNIDIA";"THIN"
209328;"41504";"REF_OMNIDIA";"THMI"
209329;"41505";"REF_OMNIDIA";"TKUR"
209330;"41506";"REF_OMNIDIA";"TMRV"
209331;"41507";"REF_OMNIDIA";"TTRY"
209332;"41508";"REF_OMNIDIA";"TUCO"
209337;"41513";"REF_OMNIDIA";"CLCP"
209340;"41516";"REF_OMNIDIA";"PLHM"
209342;"41518";"REF_OMNIDIA";"CLTO"
209789;"41773";"REF_OMNIDIA";"CMGS"
209834;"41810";"REF_OMNIDIA";"SCPO"
209836;"41813";"REF_OMNIDIA";"CMRE"
209842;"41819";"REF_OMNIDIA";"TNOD"
209844;"41821";"REF_OMNIDIA";"CNPC"
209845;"41822";"REF_OMNIDIA";"CNUG"
209847;"41824";"REF_OMNIDIA";"COIC"
209850;"41827";"REF_OMNIDIA";"LOMA"
209852;"41829";"REF_OMNIDIA";"TNAN"
209869;"41842";"REF_OMNIDIA";"ECMO"
209871;"41844";"REF_OMNIDIA";"LPAV"
209875;"41848";"REF_OMNIDIA";"LRDI"
209877;"41850";"REF_OMNIDIA";"LPNI"
209879;"41855";"REF_OMNIDIA";"PSOT"
209880;"41856";"REF_OMNIDIA";"LREZ"
209882;"41858";"REF_OMNIDIA";"CRGO"
209884;"41860";"REF_OMNIDIA";"CRMC"
209885;"41861";"REF_OMNIDIA";"CRPL"
209886;"41862";"REF_OMNIDIA";"LNOT"
209892;"41868";"REF_OMNIDIA";"CRUS"
209893;"41869";"REF_OMNIDIA";"LSVE"
209897;"41873";"REF_OMNIDIA";"CSHK"
209898;"41874";"REF_OMNIDIA";"CSIH"
209899;"41875";"REF_OMNIDIA";"CTSL"
209903;"41879";"REF_OMNIDIA";"CSRC"
209907;"41881";"REF_OMNIDIA";"CAAN"
209913;"41884";"REF_OMNIDIA";"CSMC"
209917;"41888";"REF_OMNIDIA";"TLSI"
209920;"41891";"REF_OMNIDIA";"CSPO"
209921;"41892";"REF_OMNIDIA";"ANCR"
209923;"41894";"REF_OMNIDIA";"LSHX"
209926;"41897";"REF_OMNIDIA";"SSBG"
209943;"41914";"REF_OMNIDIA";"LPGO"
209944;"41915";"REF_OMNIDIA";"TSIN"
210905;"11113";"REF_OMNIDIA";"AONC"
210913;"12359";"REF_OMNIDIA";"CUDS"
212009;"38096";"REF_OMNIDIA";"ECPT"
212125;"40638";"REF_OMNIDIA";"CYID"
212126;"40692";"REF_OMNIDIA";"CYOC"
212127;"40703";"REF_OMNIDIA";"CTMU"
212312;"42273";"REF_OMNIDIA";"LMIS"
212317;"42276";"REF_OMNIDIA";"LTHI"
212318;"42277";"REF_OMNIDIA";"CTPC"
212319;"42278";"REF_OMNIDIA";"LTEM"
212321;"42280";"REF_OMNIDIA";"CTSA"
212324;"42282";"REF_OMNIDIA";"CTSS"
212328;"42284";"REF_OMNIDIA";"CTUP"
212329;"42285";"REF_OMNIDIA";"CVMA"
212331;"42287";"REF_OMNIDIA";"CWMI"
212332;"42288";"REF_OMNIDIA";"CWSU"
212333;"42289";"REF_OMNIDIA";"CYAV"
212341;"42297";"REF_OMNIDIA";"LDMI"
212343;"42299";"REF_OMNIDIA";"CYCV"
212347;"42301";"REF_OMNIDIA";"LDPA"
212349;"42303";"REF_OMNIDIA";"LPOT"
212351;"42305";"REF_OMNIDIA";"KSTO"
212525;"8235";"REF_OMNIDIA";"NBIS"
212535;"9804";"REF_OMNIDIA";"NITZ"
1;"8212";"REF_OMNIDIA";"NVCP"
10;"16148";"REF_OMNIDIA";"NPLD"
34;"28670";"REF_OMNIDIA";"TFRA"
40;"32450";"REF_OMNIDIA";"SUCL"
42;"33377";"REF_OMNIDIA";"NDVP"
60;"38721";"REF_OMNIDIA";"CVSI"
128;"42843";"REF_OMNIDIA";"EMDS"
129;"42844";"REF_OMNIDIA";"PCOS"
131;"42855";"REF_OMNIDIA";"LCMT"
132;"42856";"REF_OMNIDIA";"ONMA"
148;"42871";"REF_OMNIDIA";"LPRA"
151;"42874";"REF_OMNIDIA";"PADE"
153;"42875";"REF_OMNIDIA";"PKTZ"
157;"42877";"REF_OMNIDIA";"PKPO"
158;"42878";"REF_OMNIDIA";"PRSI"
159;"42880";"REF_OMNIDIA";"PWUE"
161;"42883";"REF_OMNIDIA";"ICUR"
162;"42884";"REF_OMNIDIA";"TKUE"
177;"42892";"REF_OMNIDIA";"NGPL"
178;"42893";"REF_OMNIDIA";"NGSH"
181;"42895";"REF_OMNIDIA";"NJOC"
195;"42903";"REF_OMNIDIA";"NNWI"
204;"42908";"REF_OMNIDIA";"NVCF"
882;"43145";"REF_OMNIDIA";"SSGE"
883;"43146";"REF_OMNIDIA";"SNIG"
884;"43147";"REF_OMNIDIA";"OANM"
213462;"14094";"REF_OMNIDIA";"GOPA"
213556;"7565";"REF_OMNIDIA";"ESDI"
213663;"29483";"REF_OMNIDIA";"ASTY"
213670;"13214";"REF_OMNIDIA";"EPEX"
213741;"42882";"REF_OMNIDIA";"PLCG"
213743;"43150";"REF_OMNIDIA";"GJAB"
213745;"43151";"REF_OMNIDIA";"NHHK"
213787;"8645";"REF_OMNIDIA";"CROS"
213797;"16122";"REF_OMNIDIA";"NPDO"
213799;"18527";"REF_OMNIDIA";"SNIA"
213814;"6658";"REF_OMNIDIA";"FCVA"
213836;"8926";"REF_OMNIDIA";"NZHO"
213840;"6766";"REF_OMNIDIA";"SLEP"
213856;"7550";"REF_OMNIDIA";"EPVT"
213859;"30957";"REF_OMNIDIA";"CSPG"
213862;"8641";"REF_OMNIDIA";"CPST"
213866;"8610";"REF_OMNIDIA";"CCOM"
213885;"39082";"REF_OMNIDIA";"HADB"
213886;"41452";"REF_OMNIDIA";"NXMN"
213888;"43180";"REF_OMNIDIA";"ADAS"
213892;"43182";"REF_OMNIDIA";"ADRB"
213917;"43192";"REF_OMNIDIA";"CSNO"
213934;"43200";"REF_OMNIDIA";"DHIZ"
213947;"43206";"REF_OMNIDIA";"EPDX"
213961;"43212";"REF_OMNIDIA";"GGPA"
213969;"43216";"REF_OMNIDIA";"HSMA"
213972;"43219";"REF_OMNIDIA";"IDEL"
213973;"43220";"REF_OMNIDIA";"IHEL"
213974;"43221";"REF_OMNIDIA";"IHIB"
213975;"43222";"REF_OMNIDIA";"ILIN"
213976;"43223";"REF_OMNIDIA";"IROB"
213977;"43224";"REF_OMNIDIA";"ISPL"
213978;"43225";"REF_OMNIDIA";"ITEN"
213980;"43226";"REF_OMNIDIA";"KAEQ"
213981;"43227";"REF_OMNIDIA";"LBAL"
213985;"43230";"REF_OMNIDIA";"LDKR"
213992;"43237";"REF_OMNIDIA";"MACV"
214000;"43240";"REF_OMNIDIA";"NCVL"
214023;"43250";"REF_OMNIDIA";"PGSH"
214024;"43251";"REF_OMNIDIA";"PGSM"
214025;"43252";"REF_OMNIDIA";"PMUL"
214026;"43253";"REF_OMNIDIA";"PPPU"
214028;"43254";"REF_OMNIDIA";"PSHM"
214034;"43257";"REF_OMNIDIA";"SABS"
214035;"43258";"REF_OMNIDIA";"SARV"
214037;"43259";"REF_OMNIDIA";"SASO"
214042;"43262";"REF_OMNIDIA";"SDIF"
214043;"43263";"REF_OMNIDIA";"SEAT"
214048;"43266";"REF_OMNIDIA";"SETR"
214049;"43267";"REF_OMNIDIA";"SEUT"
214051;"43268";"REF_OMNIDIA";"SFON"
214053;"43270";"REF_OMNIDIA";"SLHA"
214054;"43271";"REF_OMNIDIA";"SLMU"
214055;"43272";"REF_OMNIDIA";"SLTO"
214059;"43274";"REF_OMNIDIA";"SPRG"
214060;"43275";"REF_OMNIDIA";"SPSV"
214062;"43277";"REF_OMNIDIA";"SRTU"
214064;"43280";"REF_OMNIDIA";"SSRT"
214065;"43281";"REF_OMNIDIA";"SSUM"
214069;"43283";"REF_OMNIDIA";"SVCU"
214081;"43289";"REF_OMNIDIA";"NGMD"
214082;"43290";"REF_OMNIDIA";"ATYO"
214084;"43291";"REF_OMNIDIA";"BAIK"
214139;"38584";"REF_OMNIDIA";"MELN"
214281;"42879";"REF_OMNIDIA";"NVGI"
214290;"43382";"REF_OMNIDIA";"CSRD"
214291;"43384";"REF_OMNIDIA";"CRON"
214293;"43385";"REF_OMNIDIA";"CCUF"
214294;"43386";"REF_OMNIDIA";"CUSS"
214296;"43387";"REF_OMNIDIA";"CYBG"
214860;"43583";"REF_OMNIDIA";"DTPY"
214862;"43584";"REF_OMNIDIA";"EDTH"
214864;"43585";"REF_OMNIDIA";"EICO"
214866;"43587";"REF_OMNIDIA";"FURT"
214867;"43588";"REF_OMNIDIA";"GOSI"
214871;"43590";"REF_OMNIDIA";"HAPT"
214875;"43593";"REF_OMNIDIA";"HELS"
214881;"43596";"REF_OMNIDIA";"KTEN"
214884;"43597";"REF_OMNIDIA";"MADN"
214886;"43599";"REF_OMNIDIA";"NOFR"
214998;"11121";"REF_OMNIDIA";"APCG"
215000;"14313";"REF_OMNIDIA";"HCAR"
215003;"14329";"REF_OMNIDIA";"HHAU"
215006;"14357";"REF_OMNIDIA";"HIMM"
215008;"14402";"REF_OMNIDIA";"HPFR"
215010;"14403";"REF_OMNIDIA";"HPOL"
215013;"14412";"REF_OMNIDIA";"HSIN"
215019;"17931";"REF_OMNIDIA";"PTEL"
215031;"27824";"REF_OMNIDIA";"HLOR"
215033;"27825";"REF_OMNIDIA";"HEMA"
215143;"37020";"REF_OMNIDIA";"HAGB"
215146;"37130";"REF_OMNIDIA";"MRST"
215149;"37991";"REF_OMNIDIA";"HPAC"
215151;"38425";"REF_OMNIDIA";"HVES"
215167;"43594";"REF_OMNIDIA";"HMAU"
215188;"7699";"REF_OMNIDIA";"GORO"
215192;"7700";"REF_OMNIDIA";"GOLC"
215194;"7702";"REF_OMNIDIA";"GOOL"
215203;"9851";"REF_OMNIDIA";"ACTD"
215205;"10384";"REF_OMNIDIA";"BBIC"
215208;"10451";"REF_OMNIDIA";"BPTU"
215214;"14616";"REF_OMNIDIA";"MRSR"
215217;"19101";"REF_OMNIDIA";"UUNG"
215232;"4826";"REF_OMNIDIA";"POST"
215259;"7111";"REF_OMNIDIA";"AOVA"
215323;"32844";"REF_OMNIDIA";"PSMU"
215327;"8683";"REF_OMNIDIA";"MGCU"
215331;"7701";"REF_OMNIDIA";"GOMI"
215340;"7112";"REF_OMNIDIA";"AOGR"
215343;"30961";"REF_OMNIDIA";"MREP"
215346;"31332";"REF_OMNIDIA";"BTUO"
215360;"39231";"REF_OMNIDIA";"RNAV"
215377;"43231";"REF_OMNIDIA";"LEXI"
215380;"43279";"REF_OMNIDIA";"SSOL"
215384;"43383";"REF_OMNIDIA";"CERA"
